x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33
1.212244897959183554e+00 8.299897993545634733e+00 9.143129420908678640e+00 8.084655007542403737e+00 4.942038542965339509e+00 7.786419346724148483e+00 8.894136833841152168e+00 1.061310713112920290e+01 6.471440431531423343e+00 5.361004744341214767e+00 5.614806792496852772e+00 9.653515682668588838e+00 3.422917225821697773e+00 5.403830313479542902e+00 8.508480570074443250e+00 6.636294648805323604e+00 5.682260138145828421e+00 4.516636506683333607e+00 1.104593910748348051e+01 8.217846640663426072e+00 7.144388806045866680e+00 1.132019762304924093e+01 7.770135867616570380e+00 6.670593390485186625e+00 5.226857444939298603e+00 8.676656265322982620e+00 7.506697175322358362e+00 1.640046233296813583e+01 9.280821287309265699e+00 6.916046413554496120e+00 7.125507682961790046e+00 6.513490935331629039e+00 7.823308989406767999e+00 1.284830630876181168e+01 5.333494959220518972e+00
1.218877551020408179e+00 9.152346524764523039e+00 9.909613869452893908e+00 8.798317765146133951e+00 5.423371280118034043e+00 8.395833180130207296e+00 9.886242177905231188e+00 1.144488656906268353e+01 7.018800087844704549e+00 5.882400444320508903e+00 6.045434026966695740e+00 1.049707118172304199e+01 3.675208723169967051e+00 5.909710754765401752e+00 9.266581716467918284e+00 7.068732344328489070e+00 6.318788573531180397e+00 4.898980985068186023e+00 1.171402820733766248e+01 8.993721548482010775e+00 7.717850247022609800e+00 1.222559481829513395e+01 8.472169323229465476e+00 7.214572322746645838e+00 5.785898719369636289e+00 9.453221936590392005e+00 8.097881019736249186e+00 1.725973110607534622e+01 1.026084693682923010e+01 7.519410003563919531e+00 7.608077259293746231e+00 7.534008306975501057e+00 8.497491016875770242e+00 1.362432296890735195e+01 5.749648062726809172e+00
1.225510204081632581e+00 1.014801064723658008e+01 1.074205030636215064e+01 9.579798798672063853e+00 5.963609930123115355e+00 9.047682451637134804e+00 1.102143505141906843e+01 1.233589942076925716e+01 7.615229733459524475e+00 6.464063345033940422e+00 6.502782550683604335e+00 1.143505625143867555e+01 3.942063086644985503e+00 6.470762674561325589e+00 1.009849073698947919e+01 7.525334847342264766e+00 7.050295194790335174e+00 5.300625017901035463e+00 1.241697988103842576e+01 9.857848039591265987e+00 8.334793311430823692e+00 1.319861028350737620e+01 9.245058924884419937e+00 7.801013812401710545e+00 6.420969276793837111e+00 1.030573639813855280e+01 8.731046259219880312e+00 1.815242919940713406e+01 1.137153414019333297e+01 8.178619616413273619e+00 8.117390714006898378e+00 8.773913074118969035e+00 9.232756094274343184e+00 1.444128697796476324e+01 6.191724188112816663e+00
1.232142857142857206e+00 1.133592288245926127e+01 1.164751994363449761e+01 1.043792369233698913e+01 6.573289643907312296e+00 9.745596730198309743e+00 1.232875522322811790e+01 1.329135064270043820e+01 8.266925555374482926e+00 7.116029062842729402e+00 6.988827646107455216e+00 1.248843237699024122e+01 4.224390747816686442e+00 7.095372861842298207e+00 1.101358858110206640e+01 8.007942748865158222e+00 7.897746693315778721e+00 5.721942317051464499e+00 1.315730181055290871e+01 1.082469138646160189e+01 8.999404552157933779e+00 1.424565160454327994e+01 1.009873340084966564e+01 8.434241379123259108e+00 7.147536059176490930e+00 1.124397069885419675e+01 9.409928981962391248e+00 1.908077187221259763e+01 1.263786350982006113e+01 8.900970898111463470e+00 8.655233358211622985e+00 1.029628262467124244e+01 1.003649871884900868e+01 1.530221066790547013e+01 6.661536343893526002e+00
1.238775510204081609e+00 1.279331907880241914e+01 1.263401300252512627e+01 1.138302619595788912e+01 7.265447887929926907e+00 1.049361543745295400e+01 1.384495663210737249e+01 1.431703482769988867e+01 8.981143437277665953e+00 7.850582658736187547e+00 7.505784767471692653e+00 1.368624374992832671e+01 4.523199457102400345e+00 7.793587621513070829e+00 1.202273190026030925e+01 8.518633746179633093e+00 8.888412944860629494e+00 6.163310774847877482e+00 1.393775319010938674e+01 1.191186086956197876e+01 9.716392951571485526e+00 1.537392043990760016e+01 1.104494762353460935e+01 9.119163951249271705e+00 7.985385795486358518e+00 1.227926610203682323e+01 1.013871008983909583e+01 2.004729391360750768e+01 1.409116460570174389e+01 9.695063223986817746e+00 9.223586296897801518e+00 1.218721397011069918e+01 1.091726696457655521e+01 1.621041263982188951e+01 7.161080321864489839e+00
1.245408163265306012e+00 1.465042898653962133e+01 1.371056180469894414e+01 1.242726425283509784e+01 8.056369494496026462e+00 1.129624148769259939e+01 1.561708142854955383e+01 1.541941312418436461e+01 9.766423289265800278e+00 8.682896954480096241e+00 8.056146986894276552e+00 1.507017864349380964e+01 4.839608257369513389e+00 8.577518585948689989e+00 1.313852790988160102e+01 9.059766983509575766e+00 1.005832462623657264e+01 6.625113417657908954e+00 1.476137669315523304e+01 1.314096402920534246e+01 1.049106662830039483e+01 1.659152846637627121e+01 1.209769665521132787e+01 9.861371133003698830e+00 8.960171868027785536e+00 1.342483403780116191e+01 1.092207768977543658e+01 2.105492190922751305e+01 1.577115691568289968e+01 1.057109231556939832e+01 9.824655865234927177e+00 1.456619536149387173e+01 1.188498000823611633e+01 1.716955717055776276e+01 7.692555989547078532e+00
1.252040816326530637e+00 1.714801820267315335e+01 1.488739583318149862e+01 1.358501555382683179e+01 8.966602575311906520e+00 1.215850313748362588e+01 1.770608693259882571e+01 1.660570179916184230e+01 1.063287069888842673e+01 9.631894123356444126e+00 8.642729637372251972e+00 1.670271518607349748e+01 5.174863895260443769e+00 9.461868382583432435e+00 1.437566883038658716e+01 9.634038610227985799e+00 1.145594105106196103e+01 7.107739335850260964e+00 1.563153541462922469e+01 1.453874363865469910e+01 1.132942276121614533e+01 1.790763327856718945e+01 1.327374288662682567e+01 1.066724697087893858e+01 1.010565134878724791e+01 1.469612291039616636e+01 1.176529985064412109e+01 2.210706720982758711e+01 1.772879944239734940e+01 1.154122345678426598e+01 1.046090871674288003e+01 1.760213879732374664e+01 1.295119443030693596e+01 1.818369980584742862e+01 8.258391491688863439e+00
1.258673469387755040e+00 2.079430498550704698e+01 1.617612277356861838e+01 1.487337615167931126e+01 1.002236337081742157e+01 1.308602548061393911e+01 2.019204440973755865e+01 1.788397444164649031e+01 1.159251320353644488e+01 1.072142490417482819e+01 9.268723852772465577e+00 1.868271270715242238e+01 5.530360214810606578e+00 1.046461809956024425e+01 1.575134066721567727e+01 1.024455223332100040e+01 1.314776777373820416e+01 7.611584592401460903e+00 1.655195572102579149e+01 1.613860918389175936e+01 1.223825334328457259e+01 1.933259819461150997e+01 1.459329273482059897e+01 1.154410640532052135e+01 1.146698901582178998e+01 1.611126883237077934e+01 1.267430971866885514e+01 2.320774659731763023e+01 2.003033647191802302e+01 1.262007192409578948e+01 1.113511396308994961e+01 2.153876658356793428e+01 1.412943202867586834e+01 1.925734029922833201e+01 8.861270827751722479e+00
1.265306122448979664e+00 2.691336981454737654e+01 1.758994034506885029e+01 1.631279374525745496e+01 1.125750904738765712e+01 1.408511330595396771e+01 2.318173285051665999e+01 1.926328018457831348e+01 1.265975456117895881e+01 1.198190729362463713e+01 9.937761176824931653e+00 2.117802948395841867e+01 5.907661220609393915e+00 1.160793565050475706e+01 1.728572521617175184e+01 1.089490942074637481e+01 1.522721819578460156e+01 8.137053112290207224e+00 1.752677714963924416e+01 1.798272672796885985e+01 1.322526996219466078e+01 2.087818080703533141e+01 1.608087305486751362e+01 1.250035968149965804e+01 1.310575394074725253e+01 1.769165228796386913e+01 1.365580542018216903e+01 2.436174037384568436e+01 2.276314895136518501e+01 1.382532761888877459e+01 1.185039418258512178e+01 2.673589524116346894e+01 1.543558570584550971e+01 2.039548430954420155e+01 9.504165356512830343e+00
1.271938775510204067e+00 4.066844935697537977e+01 1.914388470134472797e+01 1.792787849670117239e+01 1.271635529401573805e+01 1.516284737944922689e+01 2.681996555822702533e+01 2.075378078538535220e+01 1.385195893099239584e+01 1.345264230015859930e+01 1.065399203804735428e+01 2.450237045148947601e+01 6.308528684375029449e+00 1.291938942149020164e+01 1.900261959399753664e+01 1.158932760868645317e+01 1.782907553176042725e+01 8.684557554707101446e+00 1.856061076521310227e+01 2.012491144943066246e+01 1.429925153525906723e+01 2.255775622805784408e+01 1.776647702556895325e+01 1.354571140165780818e+01 1.510768015372157080e+01 1.946258925085822256e+01 1.471736772399101767e+01 2.557480154798735583e+01 2.604439298447876538e+01 1.517857598209163683e+01 1.261028767966380570e+01 3.373858711825754142e+01 1.688842511687214554e+01 2.160371558729745445e+01 1.019036988027792745e+01
1.278571428571428470e+00 1.575047662458914601e+02 2.085512236157505583e+01 1.974845009688710817e+01 1.445777635054076349e+01 1.632719663167459956e+01 3.130688243858653763e+01 2.236690996632619388e+01 1.519020900186604273e+01 1.518514793343138791e+01 1.142218172266875342e+01 2.932958200142835636e+01 6.734955415008785806e+00 1.443358940224458919e+01 2.093020473790779690e+01 1.233279608937452210e+01 2.115404594011567241e+01 9.254520170004623125e+00 1.965860772905791265e+01 2.263469369313478197e+01 1.547021984368014280e+01 2.438658237394457018e+01 1.968707771098441839e+01 1.469140273790555895e+01 1.759509261598461194e+01 2.145419396554511948e+01 1.586759911614501029e+01 2.685393557613747717e+01 3.003404877290686770e+01 1.670638956274995479e+01 1.341882515199916348e+01 4.339684078013304003e+01 1.851023069639729357e+01 2.288828077978460129e+01 1.092354408366892393e+01
1.285204081632653095e+00 1.000000000000000000e+03 2.274329407044362839e+01 2.181090238393857916e+01 1.656129618073105547e+01 1.758714924797176238e+01 3.692504660734834232e+01 2.411555909873528236e+01 1.670029955297023250e+01 1.724805963395460395e+01 1.224782860458422640e+01 3.747132542332402494e+01 7.189205639946629312e+00 1.619443550957053901e+01 2.310200380144122079e+01 1.313128589468042051e+01 2.551243143913167088e+01 9.847373643213662930e+00 2.082654029811892116e+01 2.560313277094644491e+01 1.674964886896867000e+01 2.638211639499087013e+01 2.188864933063832652e+01 1.595050773464562432e+01 2.074751084467351703e+01 2.370246223850266176e+01 1.711628879619569332e+01 2.820777870722852754e+01 3.495514548168056024e+01 1.844179808577547774e+01 1.428062499564726551e+01 5.708035829491698365e+01 2.032759413447244157e+01 2.425618949111301959e+01 1.170776025037761237e+01
1.291836734693877498e+00 1.000000000000000000e+03 2.483092074066394517e+01 2.415999940600389095e+01 1.913634974746517869e+01 1.895286629298523451e+01 4.408316434948709173e+01 2.601429414904860593e+01 1.841405336799805070e+01 1.973450235995406388e+01 1.313731092802989764e+01 5.653473176275798551e+01 7.673864386213955946e+00 1.825824181406504820e+01 2.555808404073186324e+01 1.399203752572353565e+01 3.140626175835826928e+01 1.046356192586317846e+01 2.207089811218769171e+01 2.915128728450118345e+01 1.815071540174564291e+01 2.856439359262957112e+01 2.442889870505038630e+01 1.733829781599781583e+01 2.483722809719926161e+01 2.625063978312857671e+01 1.847460918674270758e+01 2.964711592564414744e+01 4.112603179809714504e+01 2.042629603735295163e+01 1.520101298731807660e+01 7.707911660458442782e+01 2.237243637506974281e+01 2.571533287823370983e+01 1.254755836181403872e+01
1.298469387755102122e+00 1.000000000000000000e+03 2.714388377534417884e+01 2.685126444533327472e+01 2.233673535495983131e+01 2.043586228573243346e+01 5.338899074293339453e+01 2.807960982500424763e+01 2.037108405008484624e+01 2.277347552600662794e+01 1.409807055744665227e+01 6.047284381007158345e+02 8.191898348040147937e+00 2.069814580588117892e+01 2.834657280787752853e+01 1.492396370318387611e+01 3.969459594858427209e+01 1.110354105775601141e+01 2.339900356965924644e+01 3.344281501645932764e+01 1.968860026221708637e+01 3.095648301329756436e+01 2.738100400877459251e+01 1.887269285725567869e+01 3.029375714557248145e+01 2.915096148105291718e+01 1.995535092401287258e+01 3.118559931266594987e+01 4.901359194819044518e+01 2.271262656456457307e+01 1.618617423285338930e+01 1.073800626285578090e+02 2.468331227363253788e+01 2.727462489150508063e+01 1.344800990195752988e+01
1.305102040816326525e+00 1.000000000000000000e+03 2.971199468822999634e+01 2.995419410265057181e+01 2.638384121150042105e+01 2.204921811389256092e+01 6.577551147576052415e+01 3.033022811283163733e+01 2.262118680445741958e+01 2.654796717031424791e+01 1.513884506566685673e+01 1.000000000000000000e+03 8.746731549866728628e+00 2.361043807106814896e+01 3.152558128535151027e+01 1.593822645866734078e+01 5.195552756800476146e+01 1.176777998027488081e+01 2.481915160962943645e+01 3.870315394796354980e+01 2.138085186406874527e+01 3.358503755566397331e+01 3.083880395259697238e+01 2.057482287623276918e+01 3.782740812752224713e+01 3.246687657140533645e+01 2.157320505506261554e+01 3.284075853113391474e+01 5.932436556581190956e+01 2.536870755481101014e+01 1.724334838233239608e+01 1.552202806805904629e+02 2.730709638866706612e+01 2.894417133692602917e+01 1.441479196274093688e+01
1.311734693877550928e+00 1.000000000000000000e+03 3.256967214492906493e+01 3.355663570811594809e+01 3.160524600770187220e+01 2.380783288640609285e+01 8.272865539691517256e+01 3.278744993723088186e+01 2.522762458700385224e+01 3.132477746463924007e+01 1.626996371115922457e+01 1.000000000000000000e+03 9.342340256184494152e+00 2.712382064044133756e+01 3.516566090695712887e+01 1.704908624043416765e+01 7.136925064309028244e+01 1.245676134272173918e+01 2.634078200397906144e+01 4.524948520783907213e+01 2.324782693170068626e+01 3.648096112026669857e+01 3.492410979130907123e+01 2.246973211177193974e+01 4.868320606745255930e+01 3.627591490260555673e+01 2.334510342526160542e+01 3.463544415316363256e+01 7.316743497907799565e+01 2.848327298879014080e+01 1.838108369073958670e+01 2.341835457670651408e+02 3.030118030096620529e+01 3.073547332748819727e+01 1.545427357644080146e+01
1.318367346938775331e+00 1.000000000000000000e+03 3.575674846687548580e+01 3.777082856328208749e+01 3.850138840439073817e+01 2.572872283553644124e+01 1.067176661418625230e+02 3.547557057663968294e+01 2.827171128222159524e+01 3.750560475343844047e+01 1.750372884663984507e+01 1.000000000000000000e+03 9.983373188572429058e+00 3.141323238827801845e+01 3.935296025246937290e+01 1.827518972724889323e+01 1.052005065518589788e+02 1.317098230312417328e+01 2.797469833352353064e+01 5.353891188600722018e+01 2.531322716205916024e+01 3.968022139766918599e+01 3.979717973234257755e+01 2.458726778674266811e+01 6.520908317972532586e+01 4.067340496808466810e+01 2.529063115684995466e+01 3.659992392995244614e+01 9.236030400890396663e+01 3.217414955132498022e+01 1.960957236499922374e+01 3.696114139439737301e+02 3.373636332952269612e+01 3.266167351393502116e+01 1.657361661173593959e+01
1.324999999999999956e+00 1.000000000000000000e+03 3.931943242572425845e+01 4.274186164050365733e+01 4.786596568239521332e+01 2.783137727562504082e+01 1.420489860545943088e+02 3.842237181612649977e+01 3.185930650680938925e+01 4.571870674795311373e+01 1.885491302178539996e+01 1.000000000000000000e+03 1.067530540780892068e+01 3.672097404601269233e+01 4.419330913228019853e+01 1.964159288012067250e+01 1.732430927609014759e+02 1.391095532488160025e+01 2.973336399491259741e+01 6.424848462931365134e+01 2.760475579976437288e+01 4.322484477377780365e+01 4.567199578501003998e+01 2.696321036473189636e+01 9.227131096474393246e+01 4.577733192139842089e+01 2.743252891021382922e+01 3.877498352579761587e+01 1.200361170389476655e+02 3.660068624154539663e+01 2.094110013078756438e+01 6.023863415454799224e+02 3.770069313009825152e+01 3.473785589480021230e+01 1.778089407880856143e+01
