x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33
1.146938775510204067e+00 4.528725006540035736e+00 4.656495598676720249e+00 4.391500448996135120e+00 2.433865331215991024e+00 4.561314543326478343e+00 3.878203290383431590e+00 6.014536039170547355e+00 3.660708271926574220e+00 2.733638752299429431e+00 3.501659592074916283e+00 6.168597979706472501e+00 2.169187052041689601e+00 2.649336215024304497e+00 4.210173900545640002e+00 3.920355971751702029e+00 2.579468781874425964e+00 3.127465734188459301e+00 6.502120651646982274e+00 4.155988077408109937e+00 4.042658983146637297e+00 6.300987668218902549e+00 4.085934884712677295e+00 3.803600925654973430e+00 2.665769054259473858e+00 4.445690390713426865e+00 4.245805252078146630e+00 9.649258089245929426e+00 4.385825150749003143e+00 3.793796114454799806e+00 4.315939469900720304e+00 1.975238362271698911e+00 4.130751885079265051e+00 7.410574661604857560e+00 3.234330801104480457e+00
1.151530612244898055e+00 4.828458935855321599e+00 4.958621999177040607e+00 4.695884047148704887e+00 2.597961586049345684e+00 4.873968069069409381e+00 4.156144245058759346e+00 6.420240930058270123e+00 3.908849561732819833e+00 2.928205755692741885e+00 3.756252276974893167e+00 6.591409345047750001e+00 2.322621890357841501e+00 2.830794046466240221e+00 4.490510813791385836e+00 4.151539414564719088e+00 2.768129978343154551e+00 3.391693942258772410e+00 6.835503231906170818e+00 4.439525030090134550e+00 4.316923371005144894e+00 6.730201074637465197e+00 4.368481181007539682e+00 4.066483347590166275e+00 2.861713032535171841e+00 4.745800974897100843e+00 4.537116788594312666e+00 1.008782923461294878e+01 4.699862266002837963e+00 4.061115422548058795e+00 4.587062357914729382e+00 2.130152409750487585e+00 4.411863359861528444e+00 7.784182970288682668e+00 3.467926843580698026e+00
1.156122448979591821e+00 5.145941804368523442e+00 5.277088415437888536e+00 5.018072237749040987e+00 2.772295817219465164e+00 5.202683688410200347e+00 4.453816236179945598e+00 6.846737378742160374e+00 4.170785867455228946e+00 3.135198019387695823e+00 4.024449328942426796e+00 7.039192521381679946e+00 2.484066042324124091e+00 3.023526493794818304e+00 4.787140893289172361e+00 4.393287349036939737e+00 2.970450112179015001e+00 3.669045182523480886e+00 7.180352182782540282e+00 4.740695540145694942e+00 4.605673767260515028e+00 7.182033210816903157e+00 4.668050430139688345e+00 4.343607870689593753e+00 3.070554067573546320e+00 5.063451819085180716e+00 4.843548874609560073e+00 1.053735128583391401e+01 5.035186814984059289e+00 4.344158303551475697e+00 4.871006466767770604e+00 2.298987233477147285e+00 4.709007122849453886e+00 8.170351819106404179e+00 3.713385161594476624e+00
1.160714285714285809e+00 5.482725809958404639e+00 5.612971449245088174e+00 5.359373546307619307e+00 2.957760043660422777e+00 5.548358480918125224e+00 4.773149691965054231e+00 7.295209357586322163e+00 4.447475470651828466e+00 3.355672092507887339e+00 4.306994976249616691e+00 7.514047236698579546e+00 2.653928806266995899e+00 3.228474100724664897e+00 5.101271152953049892e+00 4.646251517527750785e+00 3.187822943602350634e+00 3.959737520491249718e+00 7.537157016719556069e+00 5.061000607129865436e+00 4.909788330351860353e+00 7.657845001408398744e+00 4.985972671348851470e+00 4.635871890460422584e+00 3.293416895824036406e+00 5.399937264147012250e+00 5.165970611196464723e+00 1.099817188966962433e+01 5.393765937272741340e+00 4.644094579166869075e+00 5.168456056525113418e+00 2.483439202094372522e+00 5.023323553385711904e+00 8.569617879197872767e+00 3.971274952257042745e+00
1.165306122448979576e+00 5.840588624546552587e+00 5.967437867381044647e+00 5.721230393132795022e+00 3.155353279620936924e+00 5.911963943549746858e+00 5.116322843560983991e+00 7.766938302071250355e+00 4.739973927964038936e+00 3.590810464935334512e+00 4.604706865017766049e+00 8.018397043781511968e+00 2.832658995155878490e+00 3.446682952701622504e+00 5.434224142633217625e+00 4.911161571183208174e+00 3.421835663703198360e+00 4.263989001677619406e+00 7.906438502914579836e+00 5.402116712075379468e+00 5.230221349269081443e+00 8.159116185044055669e+00 5.323721127309811507e+00 4.944255212421042600e+00 3.531569812179831125e+00 5.756676916059446647e+00 5.505326043193068841e+00 1.147066045737589768e+01 5.777813190717973946e+00 4.962221245389746294e+00 5.480164447193958566e+00 2.685458831860026319e+00 5.356064223383729228e+00 8.982551543570625796e+00 4.242210647618252395e+00
1.169897959183673564e+00 6.221578777181604458e+00 6.341752945881606429e+00 6.105235185277558152e+00 3.366197178439987336e+00 6.294552764213007023e+00 5.485800472047882792e+00 8.263311867092095753e+00 5.049445814522707465e+00 3.841939891077332359e+00 4.918485286240113830e+00 8.555061155272019491e+00 3.020750183721007343e+00 3.679318817894769111e+00 5.787450659397184616e+00 5.188838335975716198e+00 3.674302232179235350e+00 4.582018275155718356e+00 8.288751102075435639e+00 5.765920641972192229e+00 5.568010611080091543e+00 8.687456905691162135e+00 5.682930502538446227e+00 5.269828663787123446e+00 3.786447612418562425e+00 6.135229619409432011e+00 5.862641383952864160e+00 1.195521035170049196e+01 6.189826301311275536e+00 5.299979047300187318e+00 5.806963769277272647e+00 2.907296553899373137e+00 5.708604441710635413e+00 9.409759549636294906e+00 4.526855958229295318e+00
1.174489795918367552e+00 6.628072993173023342e+00 6.737289700355817423e+00 6.513148729428364092e+00 3.591554427639612967e+00 6.697266312849134984e+00 5.884379920638552086e+00 8.785833598066684402e+00 5.377178169988979128e+00 4.110552957785412076e+00 5.249323741423664202e+00 9.127347193679090864e+00 3.218746728562148718e+00 3.927683558917546502e+00 6.162544096916175107e+00 5.480209925354041722e+00 3.947303736938453156e+00 4.914045199750026960e+00 8.684685626679511827e+00 6.154518543767821370e+00 5.924285606843125329e+00 9.244620634456836683e+00 6.065418085872299692e+00 5.613763777358052209e+00 4.059679008454952331e+00 6.537309259604984213e+00 6.239033055757928103e+00 1.245224137614638416e+01 6.632631906358980700e+00 5.658971683338528180e+00 6.149776337530324710e+00 3.151558135586784992e+00 6.082457484950842819e+00 9.851887844498318003e+00 4.825928312792642672e+00
1.179081632653061318e+00 7.062849473677205836e+00 7.155539106695835372e+00 6.946921355602906800e+00 3.832850462652908963e+00 7.121342939118865623e+00 6.315245966676878098e+00 9.336133627614669805e+00 5.724595937416280478e+00 4.398333575460261713e+00 5.598321094387093133e+00 9.739172574443736963e+00 3.427250712096298724e+00 4.193234239666654872e+00 6.561256672615332519e+00 5.786331475980833083e+00 4.243237534710398329e+00 5.260291434060868632e+00 9.094872152548244770e+00 6.570280052001834292e+00 6.300276686333091902e+00 9.832518599680639682e+00 6.473208157979267519e+00 5.977343703708471345e+00 4.353119555667775309e+00 6.964802666420422561e+00 6.635716654637466405e+00 1.296220261771029136e+01 7.109438816611856282e+00 6.040988133357522827e+00 6.509627999331765835e+00 3.421272105118948748e+00 6.479290776536759111e+00 1.030962472083178483e+01 5.140203743169391437e+00
1.183673469387755084e+00 7.529182725437689960e+00 7.598121429936235849e+00 7.408717216395540817e+00 4.091699201435529787e+00 7.568127177909860670e+00 6.782036551845546768e+00 9.915980523240040867e+00 6.093279741751502776e+00 4.707187236371973782e+00 5.966695609092410812e+00 1.039522572716352755e+01 3.646929994778056017e+00 4.477605442677766057e+00 6.985517811588694670e+00 6.108409535800129575e+00 4.564877447635119267e+00 5.620981011453886289e+00 9.519983210892604575e+00 7.015878528435366412e+00 6.697325288184242886e+00 1.045323592958583347e+01 6.908560307466777850e+00 6.361975533433883001e+00 4.668891412846599920e+00 7.419789937177382555e+00 7.054016964406138790e+00 1.348557570426988583e+01 7.623901708709309943e+00 6.448028712272238394e+00 6.887663897677147595e+00 3.719972179407128543e+00 6.900944322416214582e+00 1.078370425483630335e+01 5.470522270526165798e+00
1.188265306122449072e+00 8.030967972529536425e+00 8.066798794341195844e+00 7.900942317689976235e+00 4.369933673733641832e+00 8.039079977879524108e+00 7.288921889401909660e+00 1.052729442830594486e+01 6.484986424004207883e+00 5.039277095210185742e+00 6.355801238610808035e+00 1.110118374511993800e+01 3.878527602344286063e+00 4.782635425562952847e+00 7.437455012807276056e+00 6.447832483881476229e+00 4.915447981419630352e+00 5.996340901098411891e+00 9.960737293836539052e+00 7.494338697244730341e+00 7.116895390890172202e+00 1.110904974262071931e+01 7.374002385671816207e+00 6.769204241619794615e+00 5.009431624174677466e+00 7.904567552074390768e+00 7.495379163500728303e+00 1.402287854995994110e+01 8.180197656627179015e+00 6.882335585502011632e+00 7.285167203607189279e+00 4.051798550047212011e+00 7.349451766794137697e+00 1.127491008193767108e+01 5.817793855905381228e+00
1.192857142857143060e+00 8.572886864402608609e+00 8.563489145288126991e+00 8.426276948227142682e+00 4.669642638104334331e+00 8.535790084426871260e+00 7.840700142303927755e+00 1.117216165798643068e+01 6.901672832041349182e+00 5.397067198398841192e+00 6.767146612053395849e+00 1.186401156762395459e+01 4.122872728497338990e+00 5.110396886477490241e+00 7.919417578308654448e+00 6.806208853008588022e+00 5.298716463842403357e+00 6.386601556091996201e+00 1.041790271086792075e+01 8.009093270603131032e+00 7.560586352089514683e+00 1.180244945673083556e+01 7.872368986862337437e+00 7.200728502892515870e+00 5.377551100163207032e+00 8.421674718680939975e+00 7.961381390151822224e+00 1.457466967679038916e+01 8.783118556394128973e+00 7.346428651206729832e+00 7.703581522848160112e+00 4.421623011563926120e+00 7.827064498071511167e+00 1.178407955076469449e+01 6.183004987160174437e+00
1.197448979591836826e+00 9.160631917735429397e+00 9.090281773508417373e+00 8.987713312234962615e+00 4.993214561955946706e+00 9.059986727224448089e+00 8.442913747711328298e+00 1.185285093423641634e+01 7.345523473625130251e+00 5.783374540490354931e+00 7.202417269314847381e+00 1.269238162029027706e+01 4.380893701944715168e+00 5.463233286073760020e+00 8.434003651609044638e+00 7.185416125566734813e+00 5.719108275752735615e+00 6.791997449664602726e+00 1.089230183880682645e+01 8.564050556862891739e+00 8.030147329282421254e+00 1.253615963114021525e+01 8.406846535457621172e+00 7.658418668584371147e+00 5.776507124040929142e+00 8.973923459563964755e+00 8.453748857178077003e+00 1.514155321910795671e+01 9.438183342286853517e+00 7.843147907572949329e+00 8.144537879017066828e+00 4.835204419342614912e+00 8.336279315441883497e+00 1.231210830154597247e+01 6.567225984206547906e+00
1.202040816326530592e+00 9.801216244812936296e+00 9.649454595121916611e+00 9.588599337962753211e+00 5.343390705257865747e+00 9.613553784180552952e+00 9.101991623071384652e+00 1.257183146962986697e+01 7.818982766859821076e+00 6.201432084960996072e+00 7.663501824129709483e+00 1.359727594408380469e+01 4.653633354780937204e+00 5.843801897424623526e+00 8.984091089682289422e+00 7.587663584265597727e+00 6.181852102519304282e+00 7.212767600414625946e+00 1.138481581384066743e+01 9.163675554010151103e+00 8.527493505267408125e+00 1.331316570397821053e+01 8.981026305483851502e+00 8.144337249213268848e+00 6.210093083242066214e+00 9.564433049067179837e+00 8.974369737964577709e+00 1.572418474017818468e+01 1.015177500422481671e+01 8.375703694381103404e+00 8.609887438413993621e+00 5.299382980303404267e+00 8.879870263860697222e+00 1.285995532159977905e+01 6.971619116145074457e+00
1.206632653061224580e+00 1.050341004077838925e+01 1.024349340710991818e+01 1.023268984372119128e+01 5.723329524928863599e+00 1.019854561897563272e+01 9.825424026154792045e+00 1.333179313976742009e+01 8.324792784310918847e+00 6.654965490147697338e+00 8.152522902719024245e+00 1.459287278582395864e+01 4.942267343259509005e+00 6.255125039657134955e+00 9.572872786147792468e+00 8.015574284643697922e+00 6.693164582134390805e+00 7.649156087489670242e+00 1.189638972110722470e+01 9.813087690971244115e+00 9.054724377001523550e+00 1.413674304769861401e+01 9.598967003561334366e+00 8.660762307499036083e+00 6.682750310152961504e+00 1.019666951568563462e+01 9.525313080861332438e+00 1.632327801830268044e+01 1.093130889154078922e+01 8.947736544533968939e+00 9.101741494031658775e+00 5.822324603354167571e+00 9.460925363248946951e+00 1.342864853819404125e+01 7.397447637271624465e+00
1.211224489795918569e+00 1.127837048473954162e+01 1.087511336793073191e+01 1.092420650262842052e+01 6.136685242423030928e+00 1.081720481875705175e+01 1.062197889520339800e+01 1.413566901853858582e+01 8.866037588361006527e+00 7.148287080637849122e+00 8.671873919664490060e+00 1.569789135610731989e+01 5.248126120901819291e+00 6.700651313776801565e+00 1.020389717505888072e+01 8.472293438765477802e+00 7.260487181143519209e+00 8.101412556589286496e+00 1.242803834538838181e+01 1.051817923822273926e+01 9.614144408288076704e+00 1.501048983344293575e+01 1.026526893334507839e+01 9.210214241837960003e+00 7.199708539097626314e+00 1.087449105931780480e+01 1.010884905138538592e+01 1.693961299496734085e+01 1.178544076324125989e+01 9.563388827043267426e+00 9.622520704677269165e+00 6.413830248385001376e+00 1.008288910183855158e+01 1.401929101793913901e+01 7.846085864666755505e+00
1.215816326530612335e+00 1.214057572348634295e+01 1.154728298749794391e+01 1.166790837161377503e+01 6.587704244624140948e+00 1.147198209294390736e+01 1.150197126274708381e+01 1.498666059066641765e+01 9.446195508173808264e+00 7.686411672835435027e+00 9.224263030166287791e+00 1.693770309648797934e+01 5.572721459893291041e+00 7.184329124803070066e+00 1.088111477889818346e+01 8.961633891861501056e+00 7.892793068450091098e+00 8.569792717631957046e+00 1.298085255592995146e+01 1.128575953493031392e+01 1.020828639591680798e+01 1.593836427741434569e+01 1.098516225044684980e+01 9.795486530422856220e+00 7.767163733275918247e+00 1.160220039295642813e+01 1.072747185153211902e+01 1.757404512145194531e+01 1.272432571177645144e+01 1.022739094058096754e+01 1.017501624104733260e+01 7.085730314356220916e+00 1.074961173984857687e+01 1.463306785228656182e+01 8.319030438323565591e+00
1.220408163265306101e+00 1.310925366719753171e+01 1.226325095042120772e+01 1.246917515748305050e+01 7.081344091899791415e+00 1.216555863429617546e+01 1.247760109915846627e+01 1.588826600264451727e+01 1.006920102781180049e+01 8.275200303836731663e+00 9.812765959901691204e+00 1.834778385964048297e+01 5.917778677034318591e+00 7.710695375805413754e+00 1.160893182604147000e+01 9.488274667335442558e+00 8.600988915984384420e+00 9.054558834896178965e+00 1.355600640949169211e+01 1.212373166652190903e+01 1.083993795712059338e+01 1.692472693952896279e+01 1.176461244436873876e+01 1.041968111565755706e+01 8.392505180920020180e+00 1.238460521235406908e+01 1.138392572478964482e+01 1.822751639562753212e+01 1.375994272251424810e+01 1.094516557047334082e+01 1.076246640103946639e+01 7.852391184115973033e+00 1.146540668625211978e+01 1.527125382094426342e+01 8.817912926124842343e+00
1.225000000000000089e+00 1.421064884735295841e+01 1.302657614207928027e+01 1.333410590683313046e+01 7.623421391698069982e+00 1.290087129053837778e+01 1.356338010632458690e+01 1.684431176756883985e+01 1.073951836024486539e+01 8.921539873144126886e+00 1.044088988992841038e+01 1.997964033713507348e+01 6.285276069543789923e+00 8.284983001448914308e+00 1.239227215821872363e+01 1.005803702164940638e+01 9.398447089246374730e+00 9.555980210415182086e+00 1.415476506878520091e+01 1.304131020544002872e+01 1.151217161529912936e+01 1.797438886025082994e+01 1.261044699074593112e+01 1.108624924173641446e+01 9.084608217029622068e+00 1.322708823269005407e+01 1.208123452605902237e+01 1.890106845061598051e+01 1.490650463563549621e+01 1.172295451318549020e+01 1.138865353666724189e+01 8.731370956416670381e+00 1.223511747853922671e+01 1.593522193945160303e+01 9.344513960988090062e+00
